group,treated,treated_male,treated_upvotes,id,male,age,job_raw,region_raw,poli_conserv,poli_conserv_fill,party_raw,party_liberal,party_conserv,metoo_attitude,comm_attitude,comm_hate,comm_liking,comm_user_attitude,comm_report,reply_attitude,reply_upvotes,reply_maleportion,reply_socialnorm,reply_liking,reply_user_attitude,reply_user_realname,reply_user_male,reply_user_female,reply_user_dontknow,reply_report,youtube_attitude,youtube_selfcorrection,youtube_regulation,law_individual,law_company,education,income
4,1,1,0,f370ff2,1,45,자영업,전남,2,2,5,1,0,2,1,5,1,1,3,4,4,3,4,3,4,1,1,0,0,1,4,2,5,3,5,6,5
4,1,1,0,c235df3,0,24,대학생,경기,,3,,0,0,5,1,5,1,1,1,5,5,2,5,4,5,1,1,0,0,1,4,5,4,5,5,5,8
4,1,1,0,138cfd2,0,24,무직,충북,2,2,1,1,0,4,2,4,1,2,4,4,3,2,3,2,4,1,0,0,1,2,4,3,3,4,2,6,9
4,1,1,0,2c96a71,1,35,사무/기술직,경기,3,3,,0,0,2,3,4,1,3,1,3,4,2,4,2,3,1,1,0,0,1,3,4,3,4,3,6,3
4,1,1,0,afc8104,1,23,대학생,서울,2,2,,0,0,3,3,3,2,3,1,3,3,1,4,1,2,1,1,0,0,1,4,2,2,3,4,5,11
4,1,1,0,b66aad8,0,29,사무/기술직,서울,3,3,,0,0,5,1,5,1,1,5,5,5,1,5,5,5,0,0,1,0,1,3,2,4,5,5,6,5
4,1,1,0,eada855,0,25,판매/영업 서비스직,경기,2,2,6,0,0,5,1,5,1,1,5,5,5,1,5,5,5,0,0,0,1,1,2,4,4,5,4,6,4
4,1,1,0,d165c21,1,31,사무/기술직,경기,5,5,2,0,1,2,2,3,1,2,2,3,3,1,3,2,3,1,1,0,0,1,3,2,2,4,4,6,5
4,1,1,0,88c28a8,0,21,사무/기술직,경기,2,2,1,1,0,4,2,4,2,2,2,4,3,1,3,3,4,1,1,0,0,1,4,2,4,3,4,2,10
4,1,1,0,9a342c2,1,22,대학생,부산,2,2,1,1,0,4,1,4,1,2,3,4,4,2,4,3,4,1,1,0,0,1,4,4,4,4,4,5,4
4,1,1,0,29da1b1,1,31,무직,서울,3,3,,0,0,3,4,1,4,4,1,4,4,2,4,4,3,0,1,0,0,2,4,3,3,3,3,6,1
4,1,1,0,bc93d19,1,24,대학생,전남,2,2,1,1,0,4,2,4,1,1,4,4,4,2,4,4,4,1,1,0,0,2,3,2,3,4,3,5,5
4,1,1,0,888973c,1,22,판매/영업 서비스직,서울,2,2,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,4,3,3,3,3,3,4,7
4,1,1,0,e559b07,0,45,전업주부,울산,4,4,2,0,1,4,1,4,1,1,3,5,4,2,4,4,5,0,0,1,0,1,4,5,5,4,4,4,9
4,1,1,0,f8ce3e4,0,37,사무/기술직,서울,3,3,,0,0,5,1,4,1,1,2,4,4,1,4,4,4,0,0,1,0,2,3,4,4,4,4,4,5
4,1,1,0,e6a3089,1,51,자영업,부산,4,4,2,0,1,5,1,5,1,1,4,5,5,4,5,5,5,0,0,0,1,1,4,3,3,5,5,6,5
4,1,1,0,6267514,1,27,사무/기술직,인천,5,5,2,0,1,3,2,4,2,2,3,3,3,1,2,1,2,0,0,1,0,2,4,2,4,2,2,6,10
4,1,1,0,8eddd5c,1,37,사무/기술직,서울,4,4,,0,0,4,4,3,4,4,3,2,2,1,3,2,2,0,0,1,0,2,4,4,2,3,3,8,4
4,1,1,0,a9ed9fd,0,24,대학생,서울,2,2,1,1,0,4,1,5,1,1,4,4,3,2,3,4,3,0,0,0,1,1,4,2,4,5,5,6,4
4,1,1,0,29fb966,1,50,기타,경기,,3,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,1,3,3,3,3,3,3,6,4
4,1,1,0,f76ffd6,1,25,대학생,인천,4,4,2,0,1,1,5,1,5,5,1,1,1,1,2,1,1,0,0,0,1,2,2,3,3,2,3,5,10
4,1,1,0,05b9201,1,53,사무/기술직,경기,4,4,2,0,1,4,4,3,4,4,4,4,4,5,4,4,4,0,1,0,0,4,5,4,2,4,1,6,11
4,1,1,0,f1868da,1,50,경영/관리직,경기,3,3,,0,0,3,2,4,2,2,3,4,4,4,4,4,4,1,1,0,0,2,3,3,4,3,3,6,8
4,1,1,0,194a549,0,50,기능/작업직,충북,3,3,2,0,1,2,4,3,4,4,3,4,4,2,4,4,4,0,0,1,0,2,3,2,5,5,5,2,11
4,1,1,0,4331926,0,37,자유/전문직,경기,4,4,,0,0,4,1,4,1,1,3,4,5,3,5,5,5,1,1,0,0,1,3,2,3,4,4,6,6
4,1,1,0,dea1af2,0,40,전업주부,경남,2,2,1,1,0,4,2,4,1,2,3,5,5,1,5,5,5,1,1,0,0,1,3,2,5,4,5,4,3
4,1,1,0,2b4f04e,0,51,자유/전문직,경기,,3,,0,0,1,3,2,2,3,1,2,3,1,3,1,3,0,0,0,1,1,3,1,3,3,3,5,6
4,1,1,0,118ce4a,0,43,판매/영업 서비스직,울산,3,3,1,1,0,4,4,4,4,4,4,4,4,4,4,3,3,1,0,1,0,4,3,4,4,4,4,3,4
4,1,1,0,2890bf5,0,22,자유/전문직,서울,3,3,,0,0,4,1,4,1,1,3,5,5,2,4,3,4,1,1,0,0,1,4,2,4,4,4,6,2
4,1,1,0,0e176d7,0,52,전업주부,경기,2,2,3,1,0,4,1,1,1,1,4,5,5,2,4,5,5,0,0,1,0,1,4,3,3,5,5,2,6
4,1,1,0,e62fc4e,0,33,사무/기술직,경기,3,3,,0,0,4,1,4,1,1,2,5,4,2,4,4,5,1,0,0,1,1,3,4,4,5,5,6,5
4,1,1,0,1c7a40e,0,56,전업주부,서울,2,2,,0,0,3,2,2,2,2,1,5,4,1,4,2,4,0,0,0,1,2,2,5,5,5,4,2,6
4,1,1,0,d0d6f93,1,39,사무/기술직,서울,2,2,1,1,0,5,2,3,2,2,3,4,4,2,4,4,5,1,1,0,0,2,4,4,4,4,5,6,7
4,1,1,0,129ce47,1,50,기능/작업직,경기,4,4,3,1,0,5,1,5,1,1,5,5,5,3,3,5,5,1,0,0,1,1,4,5,5,4,4,2,9
4,1,1,0,283eb48,0,31,전업주부,경기,,3,1,1,0,4,2,4,1,2,2,4,4,2,4,2,4,1,1,0,0,2,3,3,3,3,3,6,3
4,1,1,0,56106d1,0,29,자유/전문직,광주,3,3,,0,0,5,1,5,1,1,4,5,5,2,5,4,4,1,1,0,0,2,3,3,4,4,4,6,6
4,1,1,0,12e1070,1,23,사무/기술직,경남,4,4,,0,0,2,4,2,4,4,1,3,2,1,2,2,2,0,0,1,0,3,4,3,4,2,3,5,2
4,1,1,0,428dbbe,1,21,자유/전문직,부산,3,3,,0,0,1,1,1,1,3,1,3,3,2,2,1,3,0,0,1,0,1,3,1,1,2,2,5,11
4,1,1,0,dafaa7a,0,58,전업주부,광주,2,2,1,1,0,2,2,4,3,4,2,4,4,2,4,4,4,0,0,1,0,2,2,4,4,4,4,6,7
4,1,1,0,be69770,1,25,기능/작업직,서울,2,2,1,1,0,1,4,2,2,4,1,2,3,1,2,2,2,0,0,0,1,1,4,1,3,1,4,2,8
4,1,1,0,5972f68,1,55,경영/관리직,대구,4,4,,0,0,4,3,3,2,2,2,3,3,1,4,3,3,1,1,0,0,2,4,3,4,4,4,2,7
4,1,1,0,53179aa,0,28,사무/기술직,서울,,3,,0,0,3,2,4,1,2,1,4,3,2,3,1,4,1,0,0,1,1,4,3,4,3,3,4,5
4,1,1,0,6c3a28c,0,57,전업주부,경기,2,2,1,1,0,5,1,5,2,1,5,5,5,2,4,4,5,0,1,0,0,5,3,5,5,5,4,3,5
4,1,1,0,64ebc19,0,41,전업주부,서울,3,3,1,1,0,5,2,5,1,1,2,5,5,2,4,4,4,0,1,0,0,1,3,2,4,5,5,6,6
4,1,1,0,8ae998b,0,59,기타,인천,3,3,,0,0,4,2,4,3,3,3,4,3,3,3,3,4,1,1,0,0,3,4,4,4,4,4,2,4
4,1,1,0,78d475f,0,35,자유/전문직,서울,2,2,1,1,0,5,1,5,1,1,3,3,3,2,3,4,4,1,0,0,1,1,4,2,4,5,5,6,4
4,1,1,0,7bc78c8,1,41,경영/관리직,경기,4,4,,0,0,4,3,3,2,3,2,4,3,2,4,3,4,1,1,0,0,2,3,3,4,3,3,6,11
4,1,1,0,659ce2b,0,50,전업주부,울산,3,3,2,0,1,3,2,4,2,2,3,4,4,2,4,3,4,0,1,0,0,2,3,4,3,4,4,6,8
4,1,1,0,f392801,0,34,무직,부산,2,2,1,1,0,5,1,5,1,1,5,5,5,2,5,5,5,1,1,0,0,1,2,2,5,5,5,2,3
4,1,1,0,18b2e23,0,50,판매/영업 서비스직,경기,2,2,1,1,0,2,2,4,2,2,3,3,3,3,3,2,2,1,0,1,0,2,2,2,4,4,4,6,7
4,1,1,0,ca53ab9,0,58,전업주부,서울,4,4,,0,0,5,1,5,1,1,3,4,4,2,4,4,4,0,0,1,0,1,3,3,4,4,4,8,9
4,1,1,0,39dea7f,0,39,무직,서울,2,2,1,1,0,3,2,4,2,3,2,4,4,2,4,4,4,1,0,0,1,1,4,4,4,4,4,6,3
4,1,1,0,5de80af,1,51,경영/관리직,경기,3,3,,0,0,4,2,4,2,2,3,4,4,2,4,4,4,1,0,1,0,3,3,4,3,4,3,6,7
4,1,1,0,253b0cb,0,30,사무/기술직,서울,3,3,,0,0,3,2,3,1,2,3,4,4,2,4,4,4,0,1,0,0,1,5,4,4,4,4,4,7
4,1,1,0,03f7f9b,0,43,무직,인천,3,3,1,1,0,5,1,5,1,1,5,5,5,1,1,5,5,1,1,0,0,1,3,3,5,5,5,2,3
4,1,1,0,a25ffda,1,48,사무/기술직,인천,2,2,1,1,0,2,3,3,2,3,2,3,3,2,4,3,3,0,0,0,1,2,3,2,4,2,2,2,3
4,1,1,0,1b46a43,0,32,무직,경기,3,3,1,1,0,3,1,5,1,1,5,5,4,3,4,4,4,0,1,0,0,1,3,4,4,5,4,4,2
4,1,1,0,1889332,0,49,사무/기술직,서울,2,2,1,1,0,5,1,5,1,1,5,5,5,1,5,5,5,0,0,0,1,1,3,2,4,4,4,4,4
4,1,1,0,fe0f29b,0,53,자영업,전북,3,3,1,1,0,5,1,5,1,2,3,4,4,2,4,3,4,0,0,0,1,3,3,4,3,4,4,4,8
4,1,1,0,4c2fd0c,0,40,사무/기술직,부산,,3,,0,0,3,2,4,1,2,1,5,3,2,3,1,4,0,0,0,1,1,3,4,4,4,3,4,6
4,1,1,0,96ece53,0,41,사무/기술직,전남,3,3,3,1,0,5,3,3,3,3,3,5,5,3,4,3,3,1,0,1,0,4,3,3,3,3,3,6,3
4,1,1,0,70b80bc,1,56,경영/관리직,서울,4,4,3,1,0,4,3,2,3,3,3,4,4,2,3,3,3,0,0,1,0,2,4,1,5,4,4,6,11
4,1,1,0,3bf2b13,0,40,사무/기술직,강원,2,2,,0,0,4,3,4,1,2,3,5,4,2,4,4,4,0,0,0,1,2,3,2,4,5,5,3,6
4,1,1,0,b56d190,1,43,경영/관리직,경기,2,2,1,1,0,5,1,4,1,1,3,4,4,2,4,3,4,1,1,0,0,1,3,5,2,4,4,6,4
4,1,1,0,d1ec125,1,41,사무/기술직,경기,,3,,0,0,3,3,3,1,3,1,4,3,3,3,1,4,1,1,0,0,1,4,4,3,4,4,6,6
4,1,1,0,2799123,1,51,경영/관리직,경기,4,4,4,0,0,2,2,4,2,2,2,3,3,2,3,2,3,1,1,0,0,2,4,3,4,3,4,6,11
4,1,1,0,54fb6ab,0,50,사무/기술직,대구,4,4,,0,0,3,4,2,1,3,2,4,3,4,1,2,4,0,0,1,0,2,4,5,5,5,5,6,4
4,1,1,0,dd96dca,0,57,전업주부,대전,4,4,,0,0,4,1,4,1,1,5,4,4,2,5,5,5,0,0,0,1,3,3,3,4,5,5,6,11
4,1,1,0,c99d9b5,0,50,전업주부,경기,3,3,,0,0,3,2,4,1,2,3,4,3,2,3,3,4,0,0,0,1,2,4,4,4,4,4,2,3
4,1,1,0,864a854,1,42,사무/기술직,부산,3,3,,0,0,3,2,3,2,2,2,4,3,3,3,3,3,0,0,1,0,2,4,3,3,3,4,6,4
4,1,1,0,d77dc6e,0,50,사무/기술직,경기,2,2,1,1,0,3,1,5,1,1,5,4,2,1,2,2,2,0,0,0,1,1,2,2,4,5,4,6,9
4,1,1,0,e6c8b14,1,28,대학원생,서울,4,4,,0,0,3,1,5,1,1,3,4,2,2,4,4,4,0,0,0,1,1,2,3,3,3,3,7,1
4,1,1,0,7dd9a52,1,41,기능/작업직,경남,2,2,1,1,0,3,2,3,2,3,2,4,4,2,4,3,4,1,1,0,0,1,5,3,3,4,4,4,5
4,1,1,0,9fb96fd,1,25,대학생,울산,4,4,2,0,1,3,2,5,1,1,3,3,3,2,3,3,3,1,1,0,0,1,2,1,4,5,4,5,11
4,1,1,0,df0aa66,1,40,사무/기술직,서울,3,3,1,1,0,2,2,3,2,2,2,3,3,2,3,2,3,0,0,0,1,3,4,3,4,3,4,6,9
4,1,1,0,78097cb,0,43,전업주부,서울,,3,,0,0,3,3,3,2,3,2,3,4,3,4,3,4,0,1,0,0,2,2,4,5,3,4,4,6
4,1,1,0,fbbd0c8,0,23,자유/전문직,전남,,3,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,3,3,3,3,3,3,6,3
4,1,1,0,7233489,0,37,자유/전문직,서울,4,4,2,0,1,3,2,4,1,1,3,4,4,2,4,3,4,1,0,0,1,1,3,2,2,4,4,6,9
4,1,1,0,a13eefc,1,48,자영업,경기,3,3,,0,0,3,4,3,2,4,2,3,3,2,3,2,3,0,0,1,0,2,4,3,3,3,4,2,6
4,1,1,0,a076ee7,1,28,자유/전문직,서울,3,3,,0,0,1,1,5,1,1,3,3,3,1,3,3,3,0,1,0,0,3,1,1,3,3,3,6,6
4,1,1,0,091c117,0,51,전업주부,서울,4,4,2,0,1,2,4,4,4,4,2,3,2,2,3,2,2,0,0,1,0,1,3,2,4,4,4,6,8
4,1,1,0,c740ad7,0,30,자유/전문직,서울,2,2,5,1,0,4,2,4,1,1,4,5,5,2,4,4,4,1,0,1,0,2,4,4,4,4,4,2,7
4,1,1,0,46805a8,1,32,사무/기술직,광주,3,3,,0,0,1,3,2,1,3,1,2,1,1,3,1,3,0,1,0,0,1,5,3,1,4,2,6,4
4,1,1,0,0ef7c3e,0,40,전업주부,대구,3,3,,0,0,4,2,4,1,2,1,5,5,3,4,5,5,1,1,0,0,1,4,3,4,5,5,4,3
4,1,1,0,ac3de5b,1,25,무직,대구,3,3,3,1,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,1,2,3,3,4,3,3,4,6
4,1,1,0,381c518,0,30,사무/기술직,경기,3,3,,0,0,4,2,4,1,2,2,4,5,2,3,4,4,1,0,0,1,2,3,2,4,4,4,6,6
4,1,1,0,9f62b23,1,48,사무/기술직,서울,2,2,1,1,0,2,3,3,1,2,2,4,4,2,4,4,4,1,1,0,0,1,4,4,3,1,4,6,5
4,1,1,0,99449cc,1,44,경영/관리직,서울,3,3,,0,0,3,3,2,3,3,3,3,3,4,3,4,4,0,0,0,1,1,3,3,3,3,3,7,11
4,1,1,0,b9c0ce8,0,40,사무/기술직,부산,3,3,,0,0,5,1,5,1,1,2,5,5,1,5,5,5,1,1,0,0,1,3,2,4,5,5,4,7
4,1,1,0,1c239c7,0,41,사무/기술직,경기,2,2,,0,0,4,1,4,1,2,4,5,5,1,4,4,5,1,0,0,1,2,4,4,4,4,4,6,5
4,1,1,0,66eae2b,0,57,전업주부,울산,3,3,,0,0,4,2,4,1,2,3,4,3,2,4,3,4,0,0,1,0,3,4,2,5,4,4,6,4
4,1,1,0,32118c5,1,41,자유/전문직,부산,3,3,3,1,0,4,2,3,1,3,1,3,3,2,4,1,3,1,1,0,0,1,3,4,1,4,4,8,7
4,1,1,0,5cf3c80,0,27,사무/기술직,전북,2,2,1,1,0,4,2,4,1,2,2,3,3,1,3,2,3,0,0,0,1,1,3,2,3,4,3,4,3
4,1,1,0,9dd8b2f,0,20,대학생,충남,3,3,1,1,0,4,1,2,1,1,1,4,3,2,5,3,4,1,1,0,0,1,3,3,2,4,2,5,11
4,1,1,0,13ef0f2,0,27,사무/기술직,서울,2,2,,0,0,5,1,5,1,1,3,5,3,2,5,4,5,0,0,0,1,1,2,2,5,4,3,6,3
4,1,1,0,2b4a58f,0,45,전업주부,세종,3,3,,0,0,3,3,4,2,3,3,4,4,2,4,3,4,0,1,0,0,2,3,4,3,4,4,8,7
4,1,1,0,d695ce2,0,58,전업주부,경기,2,2,1,1,0,5,4,4,4,4,4,4,4,1,4,4,4,0,0,1,0,4,4,3,4,4,4,4,7
4,1,1,0,32951c3,0,31,판매/영업 서비스직,서울,4,4,,0,0,4,1,4,1,1,2,4,4,2,4,4,4,0,1,0,0,2,2,3,4,4,4,4,4
4,1,1,0,1ba2089,0,41,판매/영업 서비스직,서울,2,2,1,1,0,4,2,4,2,2,4,4,4,3,4,3,4,0,1,0,0,2,3,4,4,4,4,2,5
4,1,1,0,9a84963,1,44,경영/관리직,제주,3,3,,0,0,4,1,5,1,1,2,4,4,2,3,3,4,1,0,0,1,2,4,4,4,4,4,6,8
4,1,1,0,27bc3bd,0,30,사무/기술직,대구,3,3,,0,0,4,1,5,1,1,2,5,5,2,5,5,5,1,1,0,0,1,4,3,5,5,4,6,6
4,1,1,0,f0d21b3,0,39,사무/기술직,충북,3,3,,0,0,4,1,4,1,1,3,3,3,1,4,3,3,0,0,1,0,3,3,3,3,4,5,4,5
4,1,1,0,a7a9ff8,0,41,자영업,경기,2,2,1,1,0,5,1,5,1,1,5,5,5,1,5,5,5,1,1,0,0,1,3,4,4,5,5,4,6
4,1,1,0,83869d0,0,50,전업주부,인천,3,3,1,1,0,5,3,4,1,2,2,5,5,2,4,5,5,0,0,1,0,1,3,3,5,4,5,2,5
4,1,1,0,286d534,1,50,자유/전문직,강원,3,3,3,1,0,5,1,5,1,1,3,5,5,2,5,5,5,0,0,0,1,1,5,3,4,5,5,6,3
4,1,1,0,590cc98,1,55,자영업,경기,2,2,1,1,0,5,2,4,2,2,2,4,4,2,4,4,4,1,1,0,0,2,3,4,2,4,4,6,8
4,1,1,0,fe92ba2,1,39,사무/기술직,서울,3,3,,0,0,4,2,4,1,1,4,4,3,3,4,3,3,0,1,0,0,1,4,3,1,3,3,2,4
4,1,1,0,e5d8f85,0,51,전업주부,서울,4,4,,0,0,5,1,5,1,1,2,4,4,2,3,4,4,0,0,0,1,2,3,2,4,4,4,6,6
4,1,1,0,896184f,0,56,자유/전문직,부산,3,3,3,1,0,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,0,3,3,3,3,3,3,6,8
4,1,1,0,978cafe,0,29,사무/기술직,서울,3,3,,0,0,4,1,5,1,1,2,5,5,3,4,4,5,0,0,0,1,1,4,2,2,4,4,6,8
4,1,1,0,8b97f01,1,25,대학생,서울,3,3,,0,0,1,2,3,1,2,2,3,3,2,3,2,3,0,0,1,0,2,3,2,3,3,3,5,11
4,1,1,0,ab5b6f7,1,57,경영/관리직,경남,3,3,,0,0,3,2,4,3,2,2,4,4,2,4,3,4,0,0,0,1,2,4,4,3,4,4,6,7
4,1,1,0,d506c55,1,37,사무/기술직,부산,2,2,3,1,0,3,1,5,1,1,2,4,4,2,3,3,4,1,0,0,1,2,3,2,4,4,5,6,7
4,1,1,0,e390e3e,0,33,전업주부,서울,3,3,,0,0,3,2,4,2,2,2,4,3,2,3,3,3,0,1,0,0,2,3,5,4,4,4,2,3
4,1,1,0,29844c3,0,49,판매/영업 서비스직,서울,3,3,,0,0,4,2,4,3,2,3,4,3,2,3,3,4,0,0,1,0,3,4,4,4,4,4,6,5
4,1,1,0,68b28f0,1,51,경영/관리직,대구,4,4,1,1,0,2,3,2,3,3,1,3,3,2,3,1,3,0,0,1,0,1,3,1,5,5,5,6,10
4,1,1,0,341bde0,1,46,기타,경기,2,2,1,1,0,2,3,4,2,3,2,4,3,1,4,3,3,0,0,1,0,2,3,1,4,2,5,6,5
4,1,1,0,25a1f86,1,31,자영업,대전,2,2,,0,0,4,2,4,2,2,2,4,4,3,4,4,4,1,1,0,0,2,4,2,4,4,4,6,5
4,1,1,0,e8582e9,0,21,대학생,경기,,3,,0,0,3,2,4,1,2,2,5,4,2,4,4,4,1,1,0,0,1,4,5,5,4,4,5,8
4,1,1,0,f154d9e,1,59,경영/관리직,경기,3,3,,0,0,5,2,3,2,2,3,4,4,1,4,3,3,0,0,1,0,3,2,4,4,4,2,6,4
4,1,1,0,4707fc5,0,48,자유/전문직,서울,3,3,,0,0,4,1,4,1,2,3,5,4,2,4,4,4,1,0,0,1,1,4,3,4,4,5,6,6
4,1,1,0,5b4b240,0,40,사무/기술직,서울,2,2,1,1,0,3,1,4,1,1,4,4,4,1,4,4,4,0,0,0,1,1,3,2,4,4,4,4,6
4,1,1,0,b92b8c9,1,22,대학생,인천,4,4,2,0,1,3,3,3,3,4,2,4,3,2,4,2,3,0,0,1,0,1,1,3,1,2,1,5,7
4,1,1,0,048dca6,0,30,판매/영업 서비스직,전북,3,3,4,0,0,3,2,5,1,2,3,4,4,2,3,2,4,1,1,0,0,1,4,3,4,5,5,6,11
4,1,1,0,697c6c0,0,30,판매/영업 서비스직,부산,3,3,,0,0,3,2,5,1,1,3,3,4,2,4,3,3,1,1,0,0,2,3,3,5,5,5,6,2
4,1,1,0,649b1f4,1,34,사무/기술직,서울,4,4,2,0,1,2,4,2,3,4,2,4,3,1,3,3,3,0,1,0,0,3,4,4,2,1,1,6,8
4,1,1,0,00eb338,1,32,판매/영업 서비스직,경기,3,3,,0,0,3,2,4,1,2,2,2,3,1,2,1,2,0,0,0,1,1,4,1,3,2,4,6,4
4,1,1,0,eec828d,0,34,사무/기술직,경기,3,3,,0,0,3,2,4,1,2,3,4,3,2,3,3,4,0,0,0,1,2,3,4,4,4,4,6,5
4,1,1,0,076d197,1,33,사무/기술직,경기,3,3,,0,0,4,3,4,2,3,1,4,4,2,4,4,3,0,0,0,1,1,4,2,3,3,3,6,10
4,1,1,0,8f8b72e,1,34,사무/기술직,경기,4,4,1,1,0,3,2,5,1,1,2,4,1,3,5,5,5,1,1,0,0,1,2,2,4,4,5,6,7
4,1,1,0,29cd244,1,37,기타,경기,,3,,0,0,4,3,4,1,1,2,4,4,3,3,1,4,1,0,0,1,2,4,2,5,4,4,4,5
4,1,1,0,102c541,0,33,전업주부,경기,3,3,1,1,0,5,1,5,1,1,3,3,3,3,3,3,3,0,0,0,1,3,3,3,3,5,5,5,6
4,1,1,0,f87fa1f,0,39,전업주부,경남,,3,1,1,0,3,3,4,2,3,3,4,4,3,3,3,3,0,0,1,0,3,3,3,3,3,3,4,4
4,1,1,0,0d9bcd4,0,32,판매/영업 서비스직,서울,3,3,,0,0,3,3,4,1,3,2,4,5,2,3,4,4,1,1,0,0,1,2,3,3,4,4,6,4
4,1,1,0,f9f7a2a,0,50,전업주부,광주,2,2,1,1,0,5,1,4,1,2,4,5,5,3,5,5,5,1,1,0,0,1,3,4,4,5,5,6,10
4,1,1,0,31a02ac,0,38,경영/관리직,서울,2,2,1,1,0,3,2,4,1,2,2,4,4,3,4,4,4,1,1,0,0,2,4,4,4,4,4,6,9
4,1,1,0,389f828,0,32,전업주부,대전,3,3,1,1,0,3,2,4,1,1,4,5,4,2,3,5,4,1,1,0,0,2,3,4,5,4,4,4,8
4,1,1,0,7438009,0,52,사무/기술직,경기,1,1,1,1,0,4,1,3,1,1,2,5,5,2,5,5,5,1,1,0,0,1,2,5,5,5,5,6,6
4,1,1,0,5e48917,0,24,사무/기술직,서울,3,3,,0,0,5,1,5,1,1,4,5,5,3,4,5,5,1,0,0,1,1,3,3,3,4,5,4,7
4,1,1,0,75fc5c9,0,41,전업주부,서울,1,1,1,1,0,4,4,5,1,1,5,5,5,3,5,5,5,1,0,1,0,5,5,4,5,4,4,6,7
4,1,1,0,72b7976,0,21,대학생,경남,4,4,1,1,0,4,4,4,4,4,4,4,4,1,2,4,4,0,0,1,0,4,4,4,4,4,4,5,2
4,1,1,0,56ee898,0,27,무직,대구,3,3,,0,0,5,1,5,1,1,3,5,5,1,5,5,5,1,1,0,0,1,3,4,4,4,2,6,11
4,1,1,0,c594a08,0,28,전업주부,서울,2,2,1,1,0,5,1,5,1,1,3,4,4,1,3,4,3,0,0,0,1,1,3,2,4,5,5,4,4
4,1,1,0,555957b,1,25,사무/기술직,서울,3,3,,0,0,3,3,3,1,3,3,4,3,3,3,3,3,1,0,0,1,1,3,3,3,5,5,6,4
4,1,1,0,35477c3,0,21,대학생,대구,3,3,,0,0,3,2,4,1,2,4,4,3,2,4,3,4,1,1,0,0,1,3,4,4,4,4,3,8
4,1,1,0,0610a56,1,23,대학생,경기,3,3,,0,0,4,1,4,1,1,5,4,5,2,5,5,5,0,0,0,1,1,4,2,4,5,3,7,6
4,1,1,0,6fa131c,1,38,판매/영업 서비스직,충북,3,3,,0,0,3,3,2,2,3,2,3,3,4,4,3,3,0,0,0,1,2,2,3,3,2,3,6,4
4,1,1,0,ca192bf,1,24,경영/관리직,서울,2,2,4,0,0,1,3,4,5,2,3,3,4,3,4,4,3,1,1,0,0,4,3,3,3,4,4,5,4
4,1,1,0,b8eda3a,1,26,자유/전문직,서울,2,2,,0,0,4,3,2,3,3,2,5,3,3,3,2,3,0,1,0,0,2,4,3,2,5,4,6,4
4,1,1,0,8373eec,1,37,사무/기술직,경기,2,2,5,1,0,4,1,5,1,1,5,4,4,2,3,4,5,1,1,0,0,1,4,3,4,4,4,6,4
4,1,1,0,d8118b5,0,22,대학생,경기,,3,,0,0,5,1,5,1,1,5,5,5,2,5,5,5,0,0,0,1,1,4,4,5,4,5,5,1
4,1,1,0,f49d0b3,1,34,사무/기술직,경기,3,3,1,1,0,3,4,4,2,3,2,3,3,2,3,2,3,1,1,0,0,2,3,2,4,4,4,6,3
4,1,1,0,0e6111c,1,21,대학생,부산,,3,,0,0,1,3,3,2,3,2,2,2,1,1,1,2,0,0,1,0,2,4,2,5,1,4,5,4
4,1,1,0,96e0359,1,23,대학생,경기,3,3,,0,0,3,1,4,1,1,3,4,4,2,4,3,4,1,1,0,0,2,4,2,4,3,2,5,6
4,1,1,0,8962f79,0,22,무직,대전,2,2,1,1,0,4,1,5,1,1,5,4,5,2,5,4,4,1,1,0,0,1,3,4,4,4,4,6,8
4,1,1,0,49bfdff,1,30,사무/기술직,서울,5,5,2,0,1,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,1,3,3,3,3,3,4,8,4
4,1,1,0,95c1cf2,0,26,사무/기술직,충남,3,3,,0,0,5,1,5,1,1,5,4,5,1,5,4,4,1,1,0,0,1,3,4,4,5,3,6,6
4,1,1,0,fcc8b7c,0,42,전업주부,대전,2,2,,0,0,3,4,3,4,4,2,3,3,2,3,2,3,0,0,1,0,3,4,4,4,4,3,5,7
5,1,1,1,30cf143,0,43,자유/전문직,광주,3,3,1,1,0,4,1,4,1,1,4,5,4,2,4,4,4,1,1,0,0,1,3,3,4,5,5,4,2
5,1,1,1,160714d,0,57,전업주부,인천,4,4,1,1,0,3,2,2,2,2,2,4,3,2,3,2,3,1,1,0,0,2,4,4,3,3,4,2,4
5,1,1,1,caa2a05,0,57,전업주부,경기,3,3,3,1,0,5,2,4,2,2,3,4,4,2,3,4,4,1,0,1,0,2,3,3,5,5,5,2,5
5,1,1,1,7a170f1,0,45,사무/기술직,경남,3,3,,0,0,4,2,2,2,2,3,4,4,2,4,4,4,0,0,0,1,2,3,4,4,4,4,4,3
5,1,1,1,5c944a8,0,46,전업주부,인천,3,3,1,1,0,3,2,4,2,2,3,2,4,4,3,3,4,0,1,0,0,2,3,2,5,4,5,2,4
