"","group","treated","treated_male","treated_upvotes","id","male","age","job_raw","region_raw","poli_conserv","poli_conserv_fill","party_raw","party_liberal","party_conserv","metoo_attitude","comm_attitude","comm_hate","comm_liking","comm_user_attitude","comm_report","reply_attitude","reply_upvotes","reply_maleportion","reply_socialnorm","reply_liking","reply_user_attitude","reply_user_realname","reply_user_male","reply_user_female","reply_user_dontknow","reply_report","youtube_attitude","youtube_selfcorrection","youtube_regulation","law_individual","law_company","education","income"
"864","4",1,1,0,"05b9201",1,53,"사무/기술직","경기",4,4,2,0,1,4,0.5,0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,-1,1,-1,-1,0.5,1,0.5,-0.5,0.5,-1,6,11
"865","4",1,1,0,"f1868da",1,50,"경영/관리직","경기",3,3,NA,0,0,3,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,-1,-1,-0.5,0,0,0.5,0,0,6,8
"866","4",1,1,0,"194a549",0,50,"기능/작업직","충북",3,3,2,0,1,2,0.5,0,0.5,0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,-0.5,1,1,1,2,11
"867","4",1,1,0,"4331926",0,37,"자유/전문직","경기",4,4,NA,0,0,4,-1,0.5,-1,-1,0,0.5,1,0,1,1,1,1,1,-1,-1,-1,0,-0.5,0,0.5,0.5,6,6
"868","4",1,1,0,"dea1af2",0,40,"전업주부","경남",2,2,1,1,0,4,-0.5,0.5,-1,-0.5,0,1,1,-1,1,1,1,1,1,-1,-1,-1,0,-0.5,1,0.5,1,4,3
"869","4",1,1,0,"2b4f04e",0,51,"자유/전문직","경기",NA,3,NA,0,0,1,0,-0.5,-0.5,0,-1,-0.5,0,-1,0,-1,0,-1,-1,-1,1,-1,0,-1,0,0,0,5,6
"870","4",1,1,0,"118ce4a",0,43,"판매/영업 서비스직","울산",3,3,1,1,0,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,-1,1,-1,0.5,0,0.5,0.5,0.5,0.5,3,4
"871","4",1,1,0,"2890bf5",0,22,"자유/전문직","서울",3,3,NA,0,0,4,-1,0.5,-1,-1,0,1,1,-0.5,0.5,0,0.5,1,1,-1,-1,-1,0.5,-0.5,0.5,0.5,0.5,6,2
"872","4",1,1,0,"0e176d7",0,52,"전업주부","경기",2,2,3,1,0,4,-1,-1,-1,-1,0.5,1,1,-0.5,0.5,1,1,-1,-1,1,-1,-1,0.5,0,0,1,1,2,6
"873","4",1,1,0,"e62fc4e",0,33,"사무/기술직","경기",3,3,NA,0,0,4,-1,0.5,-1,-1,-0.5,1,0.5,-0.5,0.5,0.5,1,1,-1,-1,1,-1,0,0.5,0.5,1,1,6,5
"874","4",1,1,0,"1c7a40e",0,56,"전업주부","서울",2,2,NA,0,0,3,-0.5,-0.5,-0.5,-0.5,-1,1,0.5,-1,0.5,-0.5,0.5,-1,-1,-1,1,-0.5,-0.5,1,1,1,0.5,2,6
"875","4",1,1,0,"d0d6f93",1,39,"사무/기술직","서울",2,2,1,1,0,5,-0.5,0,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,1,1,1,-1,-1,-0.5,0.5,0.5,0.5,0.5,1,6,7
"876","4",1,1,0,"129ce47",1,50,"기능/작업직","경기",4,4,3,1,0,5,-1,1,-1,-1,1,1,1,0,0,1,1,1,-1,-1,1,-1,0.5,1,1,0.5,0.5,2,9
"877","4",1,1,0,"283eb48",0,31,"전업주부","경기",NA,3,1,1,0,4,-0.5,0.5,-1,-0.5,-0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,1,1,-1,-1,-0.5,0,0,0,0,0,6,3
"878","4",1,1,0,"56106d1",0,29,"자유/전문직","광주",3,3,NA,0,0,5,-1,1,-1,-1,0.5,1,1,-0.5,1,0.5,0.5,1,1,-1,-1,-0.5,0,0,0.5,0.5,0.5,6,6
"879","4",1,1,0,"12e1070",1,23,"사무/기술직","경남",4,4,NA,0,0,2,0.5,-0.5,0.5,0.5,-1,0,-0.5,-1,-0.5,-0.5,-0.5,-1,-1,1,-1,0,0.5,0,0.5,-0.5,0,5,2
"880","4",1,1,0,"428dbbe",1,21,"자유/전문직","부산",3,3,NA,0,0,1,-1,-1,-1,0,-1,0,0,-0.5,-0.5,-1,0,-1,-1,1,-1,-1,0,-1,-1,-0.5,-0.5,5,11
"881","4",1,1,0,"dafaa7a",0,58,"전업주부","광주",2,2,1,1,0,2,-0.5,0.5,0,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,-0.5,0.5,0.5,0.5,0.5,6,7
"882","4",1,1,0,"be69770",1,25,"기능/작업직","서울",2,2,1,1,0,1,0.5,-0.5,-0.5,0.5,-1,-0.5,0,-1,-0.5,-0.5,-0.5,-1,-1,-1,1,-1,0.5,-1,0,-1,0.5,2,8
"883","4",1,1,0,"5972f68",1,55,"경영/관리직","대구",4,4,NA,0,0,4,0,0,-0.5,-0.5,-0.5,0,0,-1,0.5,0,0,1,1,-1,-1,-0.5,0.5,0,0.5,0.5,0.5,2,7
"884","4",1,1,0,"53179aa",0,28,"사무/기술직","서울",NA,3,NA,0,0,3,-0.5,0.5,-1,-0.5,-1,0.5,0,-0.5,0,-1,0.5,1,-1,-1,1,-1,0.5,0,0.5,0,0,4,5
"885","4",1,1,0,"6c3a28c",0,57,"전업주부","경기",2,2,1,1,0,5,-1,1,-0.5,-1,1,1,1,-0.5,0.5,0.5,1,-1,1,-1,-1,1,0,1,1,1,0.5,3,5
"886","4",1,1,0,"64ebc19",0,41,"전업주부","서울",3,3,1,1,0,5,-0.5,1,-1,-1,-0.5,1,1,-0.5,0.5,0.5,0.5,-1,1,-1,-1,-1,0,-0.5,0.5,1,1,6,6
"887","4",1,1,0,"8ae998b",0,59,"기타","인천",3,3,NA,0,0,4,-0.5,0.5,0,0,0,0.5,0,0,0,0,0.5,1,1,-1,-1,0,0.5,0.5,0.5,0.5,0.5,2,4
"888","4",1,1,0,"78d475f",0,35,"자유/전문직","서울",2,2,1,1,0,5,-1,1,-1,-1,0,0,0,-0.5,0,0.5,0.5,1,-1,-1,1,-1,0.5,-0.5,0.5,1,1,6,4
"889","4",1,1,0,"7bc78c8",1,41,"경영/관리직","경기",4,4,NA,0,0,4,0,0,-0.5,0,-0.5,0.5,0,-0.5,0.5,0,0.5,1,1,-1,-1,-0.5,0,0,0.5,0,0,6,11
"890","4",1,1,0,"659ce2b",0,50,"전업주부","울산",3,3,2,0,1,3,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0,0.5,-1,1,-1,-1,-0.5,0,0.5,0,0.5,0.5,6,8
"891","4",1,1,0,"f392801",0,34,"무직","부산",2,2,1,1,0,5,-1,1,-1,-1,1,1,1,-0.5,1,1,1,1,1,-1,-1,-1,-0.5,-0.5,1,1,1,2,3
"892","4",1,1,0,"18b2e23",0,50,"판매/영업 서비스직","경기",2,2,1,1,0,2,-0.5,0.5,-0.5,-0.5,0,0,0,0,0,-0.5,-0.5,1,-1,1,-1,-0.5,-0.5,-0.5,0.5,0.5,0.5,6,7
"893","4",1,1,0,"ca53ab9",0,58,"전업주부","서울",4,4,NA,0,0,5,-1,1,-1,-1,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-1,0,0,0.5,0.5,0.5,8,9
"894","4",1,1,0,"39dea7f",0,39,"무직","서울",2,2,1,1,0,3,-0.5,0.5,-0.5,0,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,-1,1,-1,0.5,0.5,0.5,0.5,0.5,6,3
"895","4",1,1,0,"5de80af",1,51,"경영/관리직","경기",3,3,NA,0,0,4,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,0,0,0.5,0,0.5,0,6,7
"896","4",1,1,0,"253b0cb",0,30,"사무/기술직","서울",3,3,NA,0,0,3,-0.5,0,-1,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,1,-1,-1,-1,1,0.5,0.5,0.5,0.5,4,7
"897","4",1,1,0,"03f7f9b",0,43,"무직","인천",3,3,1,1,0,5,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,0,0,1,1,1,2,3
"898","4",1,1,0,"a25ffda",1,48,"사무/기술직","인천",2,2,1,1,0,2,0,0,-0.5,0,-0.5,0,0,-0.5,0.5,0,0,-1,-1,-1,1,-0.5,0,-0.5,0.5,-0.5,-0.5,2,3
"899","4",1,1,0,"1b46a43",0,32,"무직","경기",3,3,1,1,0,3,-1,1,-1,-1,1,1,0.5,0,0.5,0.5,0.5,-1,1,-1,-1,-1,0,0.5,0.5,1,0.5,4,2
"900","4",1,1,0,"1889332",0,49,"사무/기술직","서울",2,2,1,1,0,5,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,-1,0,-0.5,0.5,0.5,0.5,4,4
"901","4",1,1,0,"fe0f29b",0,53,"자영업","전북",3,3,1,1,0,5,-1,1,-1,-0.5,0,0.5,0.5,-0.5,0.5,0,0.5,-1,-1,-1,1,0,0,0.5,0,0.5,0.5,4,8
"902","4",1,1,0,"4c2fd0c",0,40,"사무/기술직","부산",NA,3,NA,0,0,3,-0.5,0.5,-1,-0.5,-1,1,0,-0.5,0,-1,0.5,-1,-1,-1,1,-1,0,0.5,0.5,0.5,0,4,6
"903","4",1,1,0,"96ece53",0,41,"사무/기술직","전남",3,3,3,1,0,5,0,0,0,0,0,1,1,0,0.5,0,0,1,-1,1,-1,0.5,0,0,0,0,0,6,3
"904","4",1,1,0,"70b80bc",1,56,"경영/관리직","서울",4,4,3,1,0,4,0,-0.5,0,0,0,0.5,0.5,-0.5,0,0,0,-1,-1,1,-1,-0.5,0.5,-1,1,0.5,0.5,6,11
"905","4",1,1,0,"3bf2b13",0,40,"사무/기술직","강원",2,2,NA,0,0,4,0,0.5,-1,-0.5,0,1,0.5,-0.5,0.5,0.5,0.5,-1,-1,-1,1,-0.5,0,-0.5,0.5,1,1,3,6
"906","4",1,1,0,"b56d190",1,43,"경영/관리직","경기",2,2,1,1,0,5,-1,0.5,-1,-1,0,0.5,0.5,-0.5,0.5,0,0.5,1,1,-1,-1,-1,0,1,-0.5,0.5,0.5,6,4
"907","4",1,1,0,"d1ec125",1,41,"사무/기술직","경기",NA,3,NA,0,0,3,0,0,-1,0,-1,0.5,0,0,0,-1,0.5,1,1,-1,-1,-1,0.5,0.5,0,0.5,0.5,6,6
"908","4",1,1,0,"2799123",1,51,"경영/관리직","경기",4,4,4,0,0,2,-0.5,0.5,-0.5,-0.5,-0.5,0,0,-0.5,0,-0.5,0,1,1,-1,-1,-0.5,0.5,0,0.5,0,0.5,6,11
"909","4",1,1,0,"54fb6ab",0,50,"사무/기술직","대구",4,4,NA,0,0,3,0.5,-0.5,-1,0,-0.5,0.5,0,0.5,-1,-0.5,0.5,-1,-1,1,-1,-0.5,0.5,1,1,1,1,6,4
"910","4",1,1,0,"dd96dca",0,57,"전업주부","대전",4,4,NA,0,0,4,-1,0.5,-1,-1,1,0.5,0.5,-0.5,1,1,1,-1,-1,-1,1,0,0,0,0.5,1,1,6,11
"911","4",1,1,0,"c99d9b5",0,50,"전업주부","경기",3,3,NA,0,0,3,-0.5,0.5,-1,-0.5,0,0.5,0,-0.5,0,0,0.5,-1,-1,-1,1,-0.5,0.5,0.5,0.5,0.5,0.5,2,3
"912","4",1,1,0,"864a854",1,42,"사무/기술직","부산",3,3,NA,0,0,3,-0.5,0,-0.5,-0.5,-0.5,0.5,0,0,0,0,0,-1,-1,1,-1,-0.5,0.5,0,0,0,0.5,6,4
"913","4",1,1,0,"d77dc6e",0,50,"사무/기술직","경기",2,2,1,1,0,3,-1,1,-1,-1,1,0.5,-0.5,-1,-0.5,-0.5,-0.5,-1,-1,-1,1,-1,-0.5,-0.5,0.5,1,0.5,6,9
"914","4",1,1,0,"e6c8b14",1,28,"대학원생","서울",4,4,NA,0,0,3,-1,1,-1,-1,0,0.5,-0.5,-0.5,0.5,0.5,0.5,-1,-1,-1,1,-1,-0.5,0,0,0,0,7,1
"915","4",1,1,0,"7dd9a52",1,41,"기능/작업직","경남",2,2,1,1,0,3,-0.5,0,-0.5,0,-0.5,0.5,0.5,-0.5,0.5,0,0.5,1,1,-1,-1,-1,1,0,0,0.5,0.5,4,5
"916","4",1,1,0,"9fb96fd",1,25,"대학생","울산",4,4,2,0,1,3,-0.5,1,-1,-1,0,0,0,-0.5,0,0,0,1,1,-1,-1,-1,-0.5,-1,0.5,1,0.5,5,11
"917","4",1,1,0,"df0aa66",1,40,"사무/기술직","서울",3,3,1,1,0,2,-0.5,0,-0.5,-0.5,-0.5,0,0,-0.5,0,-0.5,0,-1,-1,-1,1,0,0.5,0,0.5,0,0.5,6,9
"918","4",1,1,0,"78097cb",0,43,"전업주부","서울",NA,3,NA,0,0,3,0,0,-0.5,0,-0.5,0,0.5,0,0.5,0,0.5,-1,1,-1,-1,-0.5,-0.5,0.5,1,0,0.5,4,6
"919","4",1,1,0,"fbbd0c8",0,23,"자유/전문직","전남",NA,3,NA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,0,0,0,0,0,6,3
"920","4",1,1,0,"7233489",0,37,"자유/전문직","서울",4,4,2,0,1,3,-0.5,0.5,-1,-1,0,0.5,0.5,-0.5,0.5,0,0.5,1,-1,-1,1,-1,0,-0.5,-0.5,0.5,0.5,6,9
"921","4",1,1,0,"a13eefc",1,48,"자영업","경기",3,3,NA,0,0,3,0.5,0,-0.5,0.5,-0.5,0,0,-0.5,0,-0.5,0,-1,-1,1,-1,-0.5,0.5,0,0,0,0.5,2,6
"922","4",1,1,0,"a076ee7",1,28,"자유/전문직","서울",3,3,NA,0,0,1,-1,1,-1,-1,0,0,0,-1,0,0,0,-1,1,-1,-1,0,-1,-1,0,0,0,6,6
"923","4",1,1,0,"091c117",0,51,"전업주부","서울",4,4,2,0,1,2,0.5,0.5,0.5,0.5,-0.5,0,-0.5,-0.5,0,-0.5,-0.5,-1,-1,1,-1,-1,0,-0.5,0.5,0.5,0.5,6,8
"924","4",1,1,0,"c740ad7",0,30,"자유/전문직","서울",2,2,5,1,0,4,-0.5,0.5,-1,-1,0.5,1,1,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,2,7
"925","4",1,1,0,"46805a8",1,32,"사무/기술직","광주",3,3,NA,0,0,1,0,-0.5,-1,0,-1,-0.5,-1,-1,0,-1,0,-1,1,-1,-1,-1,1,0,-1,0.5,-0.5,6,4
"926","4",1,1,0,"0ef7c3e",0,40,"전업주부","대구",3,3,NA,0,0,4,-0.5,0.5,-1,-0.5,-1,1,1,0,0.5,1,1,1,1,-1,-1,-1,0.5,0,0.5,1,1,4,3
"927","4",1,1,0,"ac3de5b",1,25,"무직","대구",3,3,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,-0.5,0,0,0.5,0,0,4,6
"928","4",1,1,0,"381c518",0,30,"사무/기술직","경기",3,3,NA,0,0,4,-0.5,0.5,-1,-0.5,-0.5,0.5,1,-0.5,0,0.5,0.5,1,-1,-1,1,-0.5,0,-0.5,0.5,0.5,0.5,6,6
"929","4",1,1,0,"9f62b23",1,48,"사무/기술직","서울",2,2,1,1,0,2,0,0,-1,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,1,-1,-1,-1,0.5,0.5,0,-1,0.5,6,5
"930","4",1,1,0,"99449cc",1,44,"경영/관리직","서울",3,3,NA,0,0,3,0,-0.5,0,0,0,0,0,0.5,0,0.5,0.5,-1,-1,-1,1,-1,0,0,0,0,0,7,11
"931","4",1,1,0,"b9c0ce8",0,40,"사무/기술직","부산",3,3,NA,0,0,5,-1,1,-1,-1,-0.5,1,1,-1,1,1,1,1,1,-1,-1,-1,0,-0.5,0.5,1,1,4,7
"932","4",1,1,0,"1c239c7",0,41,"사무/기술직","경기",2,2,NA,0,0,4,-1,0.5,-1,-0.5,0.5,1,1,-1,0.5,0.5,1,1,-1,-1,1,-0.5,0.5,0.5,0.5,0.5,0.5,6,5
"933","4",1,1,0,"66eae2b",0,57,"전업주부","울산",3,3,NA,0,0,4,-0.5,0.5,-1,-0.5,0,0.5,0,-0.5,0.5,0,0.5,-1,-1,1,-1,0,0.5,-0.5,1,0.5,0.5,6,4
"934","4",1,1,0,"32118c5",1,41,"자유/전문직","부산",3,3,3,1,0,4,-0.5,0,-1,0,-1,0,0,-0.5,0.5,-1,0,1,1,-1,-1,-1,0,0.5,-1,0.5,0.5,8,7
"935","4",1,1,0,"5cf3c80",0,27,"사무/기술직","전북",2,2,1,1,0,4,-0.5,0.5,-1,-0.5,-0.5,0,0,-1,0,-0.5,0,-1,-1,-1,1,-1,0,-0.5,0,0.5,0,4,3
"936","4",1,1,0,"9dd8b2f",0,20,"대학생","충남",3,3,1,1,0,4,-1,-0.5,-1,-1,-1,0.5,0,-0.5,1,0,0.5,1,1,-1,-1,-1,0,0,-0.5,0.5,-0.5,5,11
"937","4",1,1,0,"13ef0f2",0,27,"사무/기술직","서울",2,2,NA,0,0,5,-1,1,-1,-1,0,1,0,-0.5,1,0.5,1,-1,-1,-1,1,-1,-0.5,-0.5,1,0.5,0,6,3
"938","4",1,1,0,"2b4a58f",0,45,"전업주부","세종",3,3,NA,0,0,3,0,0.5,-0.5,0,0,0.5,0.5,-0.5,0.5,0,0.5,-1,1,-1,-1,-0.5,0,0.5,0,0.5,0.5,8,7
"939","4",1,1,0,"d695ce2",0,58,"전업주부","경기",2,2,1,1,0,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1,0.5,0.5,0.5,-1,-1,1,-1,0.5,0.5,0,0.5,0.5,0.5,4,7
"940","4",1,1,0,"32951c3",0,31,"판매/영업 서비스직","서울",4,4,NA,0,0,4,-1,0.5,-1,-1,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,1,-1,-1,-0.5,-0.5,0,0.5,0.5,0.5,4,4
"941","4",1,1,0,"1ba2089",0,41,"판매/영업 서비스직","서울",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,0,0.5,0,0.5,-1,1,-1,-1,-0.5,0,0.5,0.5,0.5,0.5,2,5
"942","4",1,1,0,"9a84963",1,44,"경영/관리직","제주",3,3,NA,0,0,4,-1,1,-1,-1,-0.5,0.5,0.5,-0.5,0,0,0.5,1,-1,-1,1,-0.5,0.5,0.5,0.5,0.5,0.5,6,8
"943","4",1,1,0,"27bc3bd",0,30,"사무/기술직","대구",3,3,NA,0,0,4,-1,1,-1,-1,-0.5,1,1,-0.5,1,1,1,1,1,-1,-1,-1,0.5,0,1,1,0.5,6,6
"944","4",1,1,0,"f0d21b3",0,39,"사무/기술직","충북",3,3,NA,0,0,4,-1,0.5,-1,-1,0,0,0,-1,0.5,0,0,-1,-1,1,-1,0,0,0,0,0.5,1,4,5
"945","4",1,1,0,"a7a9ff8",0,41,"자영업","경기",2,2,1,1,0,5,-1,1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,0,0.5,0.5,1,1,4,6
"946","4",1,1,0,"83869d0",0,50,"전업주부","인천",3,3,1,1,0,5,0,0.5,-1,-0.5,-0.5,1,1,-0.5,0.5,1,1,-1,-1,1,-1,-1,0,0,1,0.5,1,2,5
"947","4",1,1,0,"286d534",1,50,"자유/전문직","강원",3,3,3,1,0,5,-1,1,-1,-1,0,1,1,-0.5,1,1,1,-1,-1,-1,1,-1,1,0,0.5,1,1,6,3
"948","4",1,1,0,"590cc98",1,55,"자영업","경기",2,2,1,1,0,5,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,1,-1,-1,-0.5,0,0.5,-0.5,0.5,0.5,6,8
"949","4",1,1,0,"fe92ba2",1,39,"사무/기술직","서울",3,3,NA,0,0,4,-0.5,0.5,-1,-1,0.5,0.5,0,0,0.5,0,0,-1,1,-1,-1,-1,0.5,0,-1,0,0,2,4
"950","4",1,1,0,"e5d8f85",0,51,"전업주부","서울",4,4,NA,0,0,5,-1,1,-1,-1,-0.5,0.5,0.5,-0.5,0,0.5,0.5,-1,-1,-1,1,-0.5,0,-0.5,0.5,0.5,0.5,6,6
"951","4",1,1,0,"896184f",0,56,"자유/전문직","부산",3,3,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,6,8
"952","4",1,1,0,"978cafe",0,29,"사무/기술직","서울",3,3,NA,0,0,4,-1,1,-1,-1,-0.5,1,1,0,0.5,0.5,1,-1,-1,-1,1,-1,0.5,-0.5,-0.5,0.5,0.5,6,8
"953","4",1,1,0,"8b97f01",1,25,"대학생","서울",3,3,NA,0,0,1,-0.5,0,-1,-0.5,-0.5,0,0,-0.5,0,-0.5,0,-1,-1,1,-1,-0.5,0,-0.5,0,0,0,5,11
"954","4",1,1,0,"ab5b6f7",1,57,"경영/관리직","경남",3,3,NA,0,0,3,-0.5,0.5,0,-0.5,-0.5,0.5,0.5,-0.5,0.5,0,0.5,-1,-1,-1,1,-0.5,0.5,0.5,0,0.5,0.5,6,7
"955","4",1,1,0,"d506c55",1,37,"사무/기술직","부산",2,2,3,1,0,3,-1,1,-1,-1,-0.5,0.5,0.5,-0.5,0,0,0.5,1,-1,-1,1,-0.5,0,-0.5,0.5,0.5,1,6,7
"956","4",1,1,0,"e390e3e",0,33,"전업주부","서울",3,3,NA,0,0,3,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0,-0.5,0,0,0,-1,1,-1,-1,-0.5,0,1,0.5,0.5,0.5,2,3
"957","4",1,1,0,"29844c3",0,49,"판매/영업 서비스직","서울",3,3,NA,0,0,4,-0.5,0.5,0,-0.5,0,0.5,0,-0.5,0,0,0.5,-1,-1,1,-1,0,0.5,0.5,0.5,0.5,0.5,6,5
"958","4",1,1,0,"68b28f0",1,51,"경영/관리직","대구",4,4,1,1,0,2,0,-0.5,0,0,-1,0,0,-0.5,0,-1,0,-1,-1,1,-1,-1,0,-1,1,1,1,6,10
"959","4",1,1,0,"341bde0",1,46,"기타","경기",2,2,1,1,0,2,0,0.5,-0.5,0,-0.5,0.5,0,-1,0.5,0,0,-1,-1,1,-1,-0.5,0,-1,0.5,-0.5,1,6,5
"960","4",1,1,0,"25a1f86",1,31,"자영업","대전",2,2,NA,0,0,4,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,0,0.5,0.5,0.5,1,1,-1,-1,-0.5,0.5,-0.5,0.5,0.5,0.5,6,5
"961","4",1,1,0,"e8582e9",0,21,"대학생","경기",NA,3,NA,0,0,3,-0.5,0.5,-1,-0.5,-0.5,1,0.5,-0.5,0.5,0.5,0.5,1,1,-1,-1,-1,0.5,1,1,0.5,0.5,5,8
"962","4",1,1,0,"f154d9e",1,59,"경영/관리직","경기",3,3,NA,0,0,5,-0.5,0,-0.5,-0.5,0,0.5,0.5,-1,0.5,0,0,-1,-1,1,-1,0,-0.5,0.5,0.5,0.5,-0.5,6,4
"963","4",1,1,0,"4707fc5",0,48,"자유/전문직","서울",3,3,NA,0,0,4,-1,0.5,-1,-0.5,0,1,0.5,-0.5,0.5,0.5,0.5,1,-1,-1,1,-1,0.5,0,0.5,0.5,1,6,6
"964","4",1,1,0,"5b4b240",0,40,"사무/기술직","서울",2,2,1,1,0,3,-1,0.5,-1,-1,0.5,0.5,0.5,-1,0.5,0.5,0.5,-1,-1,-1,1,-1,0,-0.5,0.5,0.5,0.5,4,6
"965","4",1,1,0,"b92b8c9",1,22,"대학생","인천",4,4,2,0,1,3,0,0,0,0.5,-0.5,0.5,0,-0.5,0.5,-0.5,0,-1,-1,1,-1,-1,-1,0,-1,-0.5,-1,5,7
"966","4",1,1,0,"048dca6",0,30,"판매/영업 서비스직","전북",3,3,4,0,0,3,-0.5,1,-1,-0.5,0,0.5,0.5,-0.5,0,-0.5,0.5,1,1,-1,-1,-1,0.5,0,0.5,1,1,6,11
"967","4",1,1,0,"697c6c0",0,30,"판매/영업 서비스직","부산",3,3,NA,0,0,3,-0.5,1,-1,-1,0,0,0.5,-0.5,0.5,0,0,1,1,-1,-1,-0.5,0,0,1,1,1,6,2
"968","4",1,1,0,"649b1f4",1,34,"사무/기술직","서울",4,4,2,0,1,2,0.5,-0.5,0,0.5,-0.5,0.5,0,-1,0,0,0,-1,1,-1,-1,0,0.5,0.5,-0.5,-1,-1,6,8
"969","4",1,1,0,"00eb338",1,32,"판매/영업 서비스직","경기",3,3,NA,0,0,3,-0.5,0.5,-1,-0.5,-0.5,-0.5,0,-1,-0.5,-1,-0.5,-1,-1,-1,1,-1,0.5,-1,0,-0.5,0.5,6,4
"970","4",1,1,0,"eec828d",0,34,"사무/기술직","경기",3,3,NA,0,0,3,-0.5,0.5,-1,-0.5,0,0.5,0,-0.5,0,0,0.5,-1,-1,-1,1,-0.5,0,0.5,0.5,0.5,0.5,6,5
"971","4",1,1,0,"076d197",1,33,"사무/기술직","경기",3,3,NA,0,0,4,0,0.5,-0.5,0,-1,0.5,0.5,-0.5,0.5,0.5,0,-1,-1,-1,1,-1,0.5,-0.5,0,0,0,6,10
"972","4",1,1,0,"8f8b72e",1,34,"사무/기술직","경기",4,4,1,1,0,3,-0.5,1,-1,-1,-0.5,0.5,-1,0,1,1,1,1,1,-1,-1,-1,-0.5,-0.5,0.5,0.5,1,6,7
"973","4",1,1,0,"29cd244",1,37,"기타","경기",NA,3,NA,0,0,4,0,0.5,-1,-1,-0.5,0.5,0.5,0,0,-1,0.5,1,-1,-1,1,-0.5,0.5,-0.5,1,0.5,0.5,4,5
"974","4",1,1,0,"102c541",0,33,"전업주부","경기",3,3,1,1,0,5,-1,1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,1,1,5,6
"975","4",1,1,0,"f87fa1f",0,39,"전업주부","경남",NA,3,1,1,0,3,0,0.5,-0.5,0,0,0.5,0.5,0,0,0,0,-1,-1,1,-1,0,0,0,0,0,0,4,4
"976","4",1,1,0,"0d9bcd4",0,32,"판매/영업 서비스직","서울",3,3,NA,0,0,3,0,0.5,-1,0,-0.5,0.5,1,-0.5,0,0.5,0.5,1,1,-1,-1,-1,-0.5,0,0,0.5,0.5,6,4
"977","4",1,1,0,"f9f7a2a",0,50,"전업주부","광주",2,2,1,1,0,5,-1,0.5,-1,-0.5,0.5,1,1,0,1,1,1,1,1,-1,-1,-1,0,0.5,0.5,1,1,6,10
"978","4",1,1,0,"31a02ac",0,38,"경영/관리직","서울",2,2,1,1,0,3,-0.5,0.5,-1,-0.5,-0.5,0.5,0.5,0,0.5,0.5,0.5,1,1,-1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,6,9
"979","4",1,1,0,"389f828",0,32,"전업주부","대전",3,3,1,1,0,3,-0.5,0.5,-1,-1,0.5,1,0.5,-0.5,0,1,0.5,1,1,-1,-1,-0.5,0,0.5,1,0.5,0.5,4,8
"980","4",1,1,0,"7438009",0,52,"사무/기술직","경기",1,1,1,1,0,4,-1,0,-1,-1,-0.5,1,1,-0.5,1,1,1,1,1,-1,-1,-1,-0.5,1,1,1,1,6,6
"981","4",1,1,0,"5e48917",0,24,"사무/기술직","서울",3,3,NA,0,0,5,-1,1,-1,-1,0.5,1,1,0,0.5,1,1,1,-1,-1,1,-1,0,0,0,0.5,1,4,7
"982","4",1,1,0,"75fc5c9",0,41,"전업주부","서울",1,1,1,1,0,4,0.5,1,-1,-1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,0.5,1,0.5,0.5,6,7
